vertex count,edge count,wing count,junction count,supply count,exit count,supply cap,budget used,budget,budget percent,value collected,value total,seed,op count
300,594,3,4,50,2,5,9211,11214,60,126,182,31504,666351
400,792,4,6,50,2,5,5970,7069,35,73,148,31505,585591
400,792,4,6,50,2,5,9923,12119,60,100,148,31505,768571
200,396,2,2,50,2,5,2079,2566,35,91,158,31506,292227
200,396,2,2,50,2,5,3615,4398,60,116,158,31506,374501
300,594,3,4,50,2,5,3851,4574,35,91,154,31507,479167
300,594,3,4,50,2,5,6314,7841,60,120,154,31507,620244
400,792,4,6,50,2,5,5756,6760,35,100,167,31508,543308
400,792,4,6,50,2,5,9609,11589,60,126,167,31508,684707
200,396,2,2,50,2,5,3395,3759,35,85,142,31509,380690
200,396,2,2,50,2,5,5423,6443,60,106,142,31509,462374
300,594,3,4,50,2,5,2616,3135,35,94,167,31510,361508
300,594,3,4,50,2,5,4521,5374,60,126,167,31510,526556
400,792,4,6,50,2,5,5214,6050,35,89,152,31511,451916
400,792,4,6,50,2,5,8708,10371,60,117,152,31511,565425
200,396,2,2,50,2,5,2172,2550,35,85,146,31512,278479
200,396,2,2,50,2,5,3654,4372,60,113,146,31512,357755
300,594,3,4,50,2,5,4161,4887,35,97,151,31513,420324
300,594,3,4,50,2,5,7097,8377,60,117,151,31513,528839
400,792,4,6,50,2,5,5330,6304,35,85,151,31514,477526
400,792,4,6,50,2,5,8975,10807,60,110,151,31514,596142
200,396,2,2,50,2,5,2446,2854,35,79,149,31515,300119
200,396,2,2,50,2,5,4285,4893,60,105,149,31515,414854
300,594,3,4,50,2,5,5968,6932,35,81,136,31516,494443
300,594,3,4,50,2,5,10000,11884,60,105,136,31516,702483
400,792,4,6,50,2,5,6493,7868,35,110,141,31517,581911
400,792,4,6,50,2,5,10811,13488,60,123,141,31517,756801
200,396,2,2,50,2,5,2174,2544,35,85,168,31518,300673
200,396,2,2,50,2,5,3731,4361,60,117,168,31518,379549
300,594,3,4,50,2,5,5185,6767,35,69,144,31519,474319
300,594,3,4,50,2,5,9158,11601,60,97,144,31519,665022
400,792,4,6,50,2,5,7241,8585,35,88,162,31520,618016
400,792,4,6,50,2,5,11937,14717,60,119,162,31520,875596
200,396,2,2,50,2,5,2741,3170,35,89,161,31521,342561
200,396,2,2,50,2,5,4639,5434,60,122,161,31521,462604
300,594,3,4,50,2,5,3912,4779,35,98,169,31522,382222
300,594,3,4,50,2,5,6733,8192,60,124,169,31522,529912
400,792,4,6,50,2,5,6434,7687,35,92,160,31523,569614
400,792,4,6,50,2,5,10393,13178,60,116,160,31523,730160
200,396,2,2,50,2,5,2863,3432,35,78,139,31524,322829
200,396,2,2,50,2,5,4982,5883,60,106,139,31524,471575
300,594,3,4,50,2,5,2189,2608,35,78,141,31525,293838
300,594,3,4,50,2,5,3832,4471,60,105,141,31525,391650
400,792,4,6,50,2,5,6227,7056,35,96,149,31526,544460
400,792,4,6,50,2,5,10708,12097,60,121,149,31526,798465
200,396,2,2,50,2,5,2481,2999,35,95,160,31527,317691
200,396,2,2,50,2,5,4174,5141,60,124,160,31527,406956
300,594,3,4,50,2,5,4821,5706,35,88,145,31528,495989
300,594,3,4,50,2,5,8438,9782,60,107,145,31528,667147
400,792,4,6,50,2,5,4765,5551,35,97,155,31529,479060
400,792,4,6,50,2,5,7900,9515,60,120,155,31529,661866
200,396,2,2,50,2,5,2896,3466,35,99,156,31530,373784
200,396,2,2,50,2,5,4818,5942,60,124,156,31530,480105
300,594,3,4,50,2,5,5457,6498,35,84,151,31531,402595
300,594,3,4,50,2,5,9386,11140,60,111,151,31531,552018
400,792,4,6,50,2,5,4329,4865,35,107,168,31532,446000
400,792,4,6,50,2,5,6960,8340,60,132,168,31532,578218
200,396,2,2,50,2,5,2630,2970,35,84,147,31533,319219
200,396,2,2,50,2,5,4102,5092,60,111,147,31533,400088
300,594,3,4,50,2,5,3361,3961,35,76,155,31534,408229
300,594,3,4,50,2,5,5673,6791,60,105,155,31534,521128
400,792,4,6,50,2,5,7194,8540,35,76,143,31535,544110
400,792,4,6,50,2,5,12273,14641,60,100,143,31535,780435
200,396,2,2,50,2,5,2187,2608,35,86,158,31536,291955
200,396,2,2,50,2,5,3773,4471,60,121,158,31536,404237
300,594,3,4,50,2,5,4346,5088,35,98,166,31537,455963
300,594,3,4,50,2,5,7042,8722,60,121,166,31537,602150
400,792,4,6,50,2,5,6947,8426,35,70,137,31538,438474
400,792,4,6,50,2,5,11782,14444,60,97,137,31538,613668
200,396,2,2,50,2,5,2667,3211,35,90,161,31539,359540
200,396,2,2,50,2,5,4591,5504,60,120,161,31539,475017
300,594,3,4,50,2,5,6121,7585,35,79,143,31540,475740
300,594,3,4,50,2,5,10258,13003,60,109,143,31540,654355
400,792,4,6,50,2,5,4766,5478,35,99,143,31541,425806
400,792,4,6,50,2,5,7802,9391,60,116,143,31541,548837
200,396,2,2,50,2,5,2029,2478,35,96,172,31542,301680
200,396,2,2,50,2,5,3652,4247,60,128,172,31542,391071
300,594,3,4,50,2,5,1711,2120,35,93,172,31543,268031
300,594,3,4,50,2,5,2942,3635,60,122,172,31543,340870
400,792,4,6,50,2,5,6154,7471,35,80,143,31544,506460
400,792,4,6,50,2,5,10565,12808,60,102,143,31544,700665
200,396,2,2,50,2,5,2704,3363,35,89,165,31545,343303
200,396,2,2,50,2,5,4767,5765,60,118,165,31545,482877
300,594,3,4,50,2,5,3625,4290,35,88,123,31546,360840
300,594,3,4,50,2,5,6115,7354,60,105,123,31546,464875
400,792,4,6,50,2,5,8189,9679,35,89,156,31547,713283
400,792,4,6,50,2,5,13597,16592,60,116,156,31547,1017403
200,396,2,2,50,2,5,3498,4075,35,110,174,31548,424897
200,396,2,2,50,2,5,5899,6985,60,137,174,31548,579608
300,594,3,4,50,2,5,5575,6317,35,86,137,31549,514673
300,594,3,4,50,2,5,9068,10829,60,108,137,31549,685699
400,792,4,6,50,2,5,6700,7826,35,105,152,31550,529752
400,792,4,6,50,2,5,11155,13416,60,125,152,31550,695388
200,396,2,2,50,2,5,2542,3080,35,83,134,31551,294880
200,396,2,2,50,2,5,4481,5281,60,107,134,31551,414853
300,594,3,4,50,2,5,6138,7027,35,75,152,31552,549934
300,594,3,4,50,2,5,9721,12046,60,106,152,31552,724745
400,792,4,6,50,2,5,6215,7362,35,81,135,31553,580538
400,792,4,6,50,2,5,10749,12621,60,104,135,31553,856114
200,396,2,2,50,2,5,3077,3696,35,84,140,31554,367748
200,396,2,2,50,2,5,5132,6337,60,106,140,31554,500439
300,594,3,4,50,2,5,4246,5119,35,70,136,31555,330341
300,594,3,4,50,2,5,7517,8775,60,96,136,31555,430395
400,792,4,6,50,2,5,3879,4632,35,93,148,31556,418501
400,792,4,6,50,2,5,6691,7940,60,121,148,31556,577548
200,396,2,2,50,2,5,2742,3252,35,77,130,31557,301884
200,396,2,2,50,2,5,4720,5575,60,97,130,31557,409454
300,594,3,4,50,2,5,4685,5497,35,88,133,31558,431042
300,594,3,4,50,2,5,7792,9424,60,109,133,31558,566015
400,792,4,6,50,2,5,6975,8540,35,86,144,31559,566547
400,792,4,6,50,2,5,11761,14639,60,109,144,31559,816304
200,396,2,2,50,2,5,1946,2323,35,81,143,31560,249556
200,396,2,2,50,2,5,3423,3982,60,108,143,31560,329448
300,594,3,4,50,2,5,3305,3843,35,100,163,31561,378952
300,594,3,4,50,2,5,5572,6589,60,126,163,31561,500891
400,792,4,6,50,2,5,5755,6615,35,79,144,31562,422204
400,792,4,6,50,2,5,9662,11341,60,106,144,31562,554071
200,396,2,2,50,2,5,2282,2714,35,89,144,31563,269116
200,396,2,2,50,2,5,3774,4652,60,112,144,31563,356002
300,594,3,4,50,2,5,6738,8421,35,79,160,31564,541019
300,594,3,4,50,2,5,12129,14436,60,111,160,31564,846749
400,792,4,6,50,2,5,7552,9914,35,66,150,31565,625357
400,792,4,6,50,2,5,13549,16996,60,96,150,31565,883588
200,396,2,2,50,2,5,2542,3018,35,79,154,31566,278101
200,396,2,2,50,2,5,4400,5173,60,107,154,31566,397914
300,594,3,4,50,2,5,2881,3269,35,90,163,31567,361258
300,594,3,4,50,2,5,4913,5604,60,118,163,31567,522105
400,792,4,6,50,2,5,6150,6905,35,69,133,31568,525264
400,792,4,6,50,2,5,10002,11837,60,96,133,31568,676608
200,396,2,2,50,2,5,2729,3319,35,96,155,31569,348027
200,396,2,2,50,2,5,4953,5690,60,123,155,31569,493530
300,594,3,4,50,2,5,4735,5564,35,95,149,31570,456153
300,594,3,4,50,2,5,7802,9539,60,117,149,31570,608430
400,792,4,6,50,2,5,5129,6133,35,80,145,31571,476255
400,792,4,6,50,2,5,8815,10514,60,105,145,31571,658698
200,396,2,2,50,2,5,2847,3415,35,95,163,31572,355343
200,396,2,2,50,2,5,4808,5854,60,125,163,31572,469998
300,594,3,4,50,2,5,5153,5873,35,76,150,31573,471357
300,594,3,4,50,2,5,8468,10067,60,104,150,31573,634894
400,792,4,6,50,2,5,6027,6794,35,84,144,31574,435966
400,792,4,6,50,2,5,9909,11647,60,108,144,31574,588539
200,396,2,2,50,2,5,3227,3747,35,84,145,31575,340215
200,396,2,2,50,2,5,5509,6423,60,114,145,31575,486706
300,594,3,4,50,2,5,3150,3628,35,77,141,31576,364081
300,594,3,4,50,2,5,5244,6220,60,104,141,31576,484611
400,792,4,6,50,2,5,4868,5630,35,96,157,31577,485028
400,792,4,6,50,2,5,8448,9652,60,125,157,31577,689863
200,396,2,2,50,2,5,2827,3327,35,99,161,31578,339731
200,396,2,2,50,2,5,4841,5704,60,131,161,31578,470578
300,594,3,4,50,2,5,4190,4917,35,88,151,31579,438399
300,594,3,4,50,2,5,7001,8429,60,112,151,31579,566382
400,792,4,6,50,2,5,3379,3926,35,91,153,31580,370109
400,792,4,6,50,2,5,5947,6730,60,117,153,31580,485330
200,396,2,2,50,2,5,2528,2905,35,87,135,31581,283345
200,396,2,2,50,2,5,4295,4979,60,113,135,31581,357528
300,594,3,4,50,2,5,5464,6718,35,80,142,31582,452166
300,594,3,4,50,2,5,9114,11516,60,104,142,31582,630272
400,792,4,6,50,2,5,3822,4526,35,90,148,31583,408238
400,792,4,6,50,2,5,6551,7759,60,113,148,31583,552383
200,396,2,2,50,2,5,2714,3279,35,88,150,31584,339402
200,396,2,2,50,2,5,4637,5621,60,114,150,31584,457803
300,594,3,4,50,2,5,4086,4846,35,96,157,31585,433675
300,594,3,4,50,2,5,6999,8308,60,122,157,31585,567290
400,792,4,6,50,2,5,6765,8037,35,96,158,31586,617065
400,792,4,6,50,2,5,11138,13778,60,118,158,31586,781005
200,396,2,2,50,2,5,2749,3233,35,82,142,31587,335308
200,396,2,2,50,2,5,4609,5542,60,107,142,31587,438766
300,594,3,4,50,2,5,3552,4167,35,96,161,31588,411528
300,594,3,4,50,2,5,5816,7144,60,123,161,31588,552320
400,792,4,6,50,2,5,4401,5227,35,86,134,31589,480885
400,792,4,6,50,2,5,7596,8961,60,109,134,31589,693794
200,396,2,2,50,2,5,2759,3288,35,106,173,31590,347803
200,396,2,2,50,2,5,4732,5636,60,135,173,31590,459701
300,594,3,4,50,2,5,3071,3620,35,89,147,31591,331659
300,594,3,4,50,2,5,5200,6206,60,114,147,31591,434711
400,792,4,6,50,2,5,6513,7564,35,90,148,31592,533526
400,792,4,6,50,2,5,10789,12967,60,115,148,31592,726031
200,396,2,2,50,2,5,3210,3778,35,84,152,31593,358304
200,396,2,2,50,2,5,5400,6477,60,110,152,31593,485267
300,594,3,4,50,2,5,2490,3096,35,94,150,31594,318111
300,594,3,4,50,2,5,4270,5307,60,116,150,31594,405082
400,792,4,6,50,2,5,4828,5885,35,78,140,31595,509635
400,792,4,6,50,2,5,8416,10089,60,100,140,31595,713822
200,396,2,2,50,2,5,2203,2750,35,81,143,31596,283086
200,396,2,2,50,2,5,4003,4715,60,106,143,31596,376482
300,594,3,4,50,2,5,5209,5945,35,90,147,31597,403874
300,594,3,4,50,2,5,8612,10192,60,116,147,31597,542615
400,792,4,6,50,2,5,5525,6263,35,98,147,31598,526929
400,792,4,6,50,2,5,8975,10737,60,119,147,31598,730888
200,396,2,2,50,2,5,2766,3177,35,94,152,31599,356975
200,396,2,2,50,2,5,4578,5446,60,124,152,31599,484915
300,594,3,4,50,2,5,5460,6263,35,97,162,31600,574756
300,594,3,4,50,2,5,8882,10737,60,122,162,31600,788471
400,792,4,6,50,2,5,3748,4415,35,89,145,31601,391531
400,792,4,6,50,2,5,6216,7568,60,113,145,31601,550907
200,396,2,2,50,2,5,2898,3484,35,89,143,31602,326240
200,396,2,2,50,2,5,5030,5972,60,110,143,31602,445758
300,594,3,4,50,2,5,4165,4962,35,102,162,31603,431959
300,594,3,4,50,2,5,6827,8506,60,125,162,31603,559803
400,792,4,6,50,2,5,7819,9154,35,77,161,31604,576956
400,792,4,6,50,2,5,13617,15693,60,108,161,31604,811626
200,396,2,2,50,2,5,2828,3379,35,88,161,31605,333061
200,396,2,2,50,2,5,4735,5793,60,121,161,31605,441966
300,594,3,4,50,2,5,5642,6551,35,78,143,31606,410050
300,594,3,4,50,2,5,8878,11230,60,105,143,31606,520865
400,792,4,6,50,2,5,6052,7013,35,80,153,31607,444004
400,792,4,6,50,2,5,10157,12022,60,110,153,31607,596977
200,396,2,2,50,2,5,2039,2460,35,89,142,31608,274307
200,396,2,2,50,2,5,3531,4217,60,113,142,31608,343534
300,594,3,4,50,2,5,4095,5083,35,86,148,31609,425950
300,594,3,4,50,2,5,7078,8714,60,108,148,31609,596050
400,792,4,6,50,2,5,4929,5796,35,89,151,31610,518000
400,792,4,6,50,2,5,8039,9935,60,114,151,31610,641001
200,396,2,2,50,2,5,2900,3388,35,87,156,31611,345499
200,396,2,2,50,2,5,4688,5807,60,118,156,31611,429944
300,594,3,4,50,2,5,6322,7576,35,81,150,31612,428642
300,594,3,4,50,2,5,10708,12988,60,115,150,31612,620023
400,792,4,6,50,2,5,4487,5419,35,88,152,31613,429686
400,792,4,6,50,2,5,7951,9290,60,110,152,31613,577128
200,396,2,2,50,2,5,2755,3357,35,95,160,31614,343041
200,396,2,2,50,2,5,4847,5755,60,124,160,31614,498223
300,594,3,4,50,2,5,3211,3932,35,93,156,31615,349139
300,594,3,4,50,2,5,5507,6741,60,122,156,31615,446352
400,792,4,6,50,2,5,4589,5246,35,99,165,31616,423492
400,792,4,6,50,2,5,7437,8993,60,125,165,31616,541381
200,396,2,2,50,2,5,2859,3445,35,104,166,31617,333629
200,396,2,2,50,2,5,4917,5906,60,129,166,31617,435945
300,594,3,4,50,2,5,5020,5965,35,87,139,31618,443653
300,594,3,4,50,2,5,8653,10226,60,108,139,31618,609956
400,792,4,6,50,2,5,6099,6956,35,83,156,31619,501667
400,792,4,6,50,2,5,10006,11924,60,114,156,31619,678411
200,396,2,2,50,2,5,2616,2986,35,91,146,31620,323162
200,396,2,2,50,2,5,4388,5119,60,117,146,31620,422578
300,594,3,4,50,2,5,2734,3241,35,83,151,31621,308135
300,594,3,4,50,2,5,4789,5555,60,109,151,31621,442080
400,792,4,6,50,2,5,6264,7353,35,98,160,31622,539178
400,792,4,6,50,2,5,10772,12605,60,123,160,31622,760278
200,396,2,2,50,2,5,1813,2178,35,80,138,31623,258214
200,396,2,2,50,2,5,2983,3734,60,102,138,31623,330157
300,594,3,4,50,2,5,7743,8945,35,81,161,31624,571583
300,594,3,4,50,2,5,12788,15335,60,114,161,31624,798342
400,792,4,6,50,2,5,8284,10037,35,78,156,31625,596837
400,792,4,6,50,2,5,13790,17206,60,107,156,31625,834373
200,396,2,2,50,2,5,2691,3076,35,84,151,31626,337772
200,396,2,2,50,2,5,4477,5273,60,109,151,31626,438023
300,594,3,4,50,2,5,4035,4802,35,102,155,31627,442359
300,594,3,4,50,2,5,6776,8231,60,129,155,31627,598982
400,792,4,6,50,2,5,6663,7544,35,94,152,31628,595317
400,792,4,6,50,2,5,11479,12932,60,116,152,31628,816728
200,396,2,2,50,2,5,2838,3119,35,86,145,31629,342683
200,396,2,2,50,2,5,4497,5347,60,110,145,31629,420607
300,594,3,4,50,2,5,3709,4306,35,95,162,31630,401590
300,594,3,4,50,2,5,6214,7381,60,124,162,31630,529920
400,792,4,6,50,2,5,4900,5884,35,86,141,31631,415955
400,792,4,6,50,2,5,8396,10086,60,110,141,31631,558567
200,396,2,2,50,2,5,2493,2857,35,100,166,31632,302725
200,396,2,2,50,2,5,4268,4897,60,127,166,31632,405248
300,594,3,4,50,2,5,4475,5284,35,74,143,31633,330150
300,594,3,4,50,2,5,7538,9058,60,103,143,31633,431759
400,792,4,6,50,2,5,3966,4745,35,104,172,31634,431394
400,792,4,6,50,2,5,7029,8134,60,134,172,31634,529343
200,396,2,2,50,2,5,2567,2939,35,81,156,31635,320058
200,396,2,2,50,2,5,4231,5039,60,112,156,31635,422722
300,594,3,4,50,2,5,2619,3105,35,92,156,31636,308312
300,594,3,4,50,2,5,4546,5322,60,119,156,31636,389058
400,792,4,6,50,2,5,6353,8029,35,77,144,31637,504157
400,792,4,6,50,2,5,10524,13764,60,100,144,31637,654592
200,396,2,2,50,2,5,1843,2230,35,73,143,31638,275800
200,396,2,2,50,2,5,3210,3823,60,100,143,31638,345424
300,594,3,4,50,2,5,4792,5790,35,83,162,31639,415319
300,594,3,4,50,2,5,8250,9926,60,115,162,31639,546888
400,792,4,6,50,2,5,4639,5192,35,90,147,31640,533244
400,792,4,6,50,2,5,7279,8900,60,115,147,31640,650736
200,396,2,2,50,2,5,1784,2099,35,81,149,31641,249549
200,396,2,2,50,2,5,3023,3599,60,109,149,31641,324985
300,594,3,4,50,2,5,2250,2636,35,82,147,31642,298346
300,594,3,4,50,2,5,3844,4518,60,112,147,31642,407447
400,792,4,6,50,2,5,5723,6687,35,107,155,31643,524293
400,792,4,6,50,2,5,9137,11464,60,127,155,31643,687485
200,396,2,2,50,2,5,3080,3714,35,81,155,31644,373658
200,396,2,2,50,2,5,5271,6367,60,109,155,31644,536728
300,594,3,4,50,2,5,4486,5249,35,104,163,31645,447229
300,594,3,4,50,2,5,7396,8998,60,127,163,31645,595024
400,792,4,6,50,2,5,5302,5919,35,96,137,31646,496403
400,792,4,6,50,2,5,8496,10147,60,115,137,31646,621732
200,396,2,2,50,2,5,2271,2551,35,92,153,31647,281230
200,396,2,2,50,2,5,3639,4373,60,119,153,31647,346441
300,594,3,4,50,2,5,3349,3746,35,88,160,31648,406570
300,594,3,4,50,2,5,5459,6422,60,115,160,31648,465719
400,792,4,6,50,2,5,5649,6540,35,83,149,31649,491220
400,792,4,6,50,2,5,9430,11212,60,112,149,31649,629621
200,396,2,2,50,2,5,3029,3483,35,75,144,31650,350271
200,396,2,2,50,2,5,4715,5970,60,104,144,31650,440882
300,594,3,4,50,2,5,5373,6622,35,105,154,31651,473865
300,594,3,4,50,2,5,9424,11352,60,125,154,31651,666688
400,792,4,6,50,2,5,6049,7101,35,84,145,31652,560853
400,792,4,6,50,2,5,10114,12173,60,112,145,31652,801527
200,396,2,2,50,2,5,2197,2771,35,85,159,31653,294537
200,396,2,2,50,2,5,3742,4750,60,120,159,31653,400496
300,594,3,4,50,2,5,4930,6094,35,80,147,31654,376975
300,594,3,4,50,2,5,8667,10447,60,106,147,31654,528114
400,792,4,6,50,2,5,6780,8280,35,85,158,31655,496334
400,792,4,6,50,2,5,11538,14194,60,113,158,31655,674635
200,396,2,2,50,2,5,2625,3246,35,85,145,31656,330762
200,396,2,2,50,2,5,4585,5564,60,111,145,31656,447521
300,594,3,4,50,2,5,4390,5162,35,85,153,31657,352337
300,594,3,4,50,2,5,7890,8849,60,114,153,31657,477507
400,792,4,6,50,2,5,5905,6845,35,86,154,31658,443300
400,792,4,6,50,2,5,9984,11735,60,112,154,31658,578712
200,396,2,2,50,2,5,3122,3622,35,92,155,31659,345474
200,396,2,2,50,2,5,5289,6209,60,115,155,31659,443458
300,594,3,4,50,2,5,2697,3145,35,74,134,31660,303989
300,594,3,4,50,2,5,4625,5392,60,99,134,31660,384491
400,792,4,6,50,2,5,3618,4386,35,75,141,31661,388197
400,792,4,6,50,2,5,6060,7518,60,101,141,31661,523965
200,396,2,2,50,2,5,3014,3273,35,76,149,31662,339424
200,396,2,2,50,2,5,4991,5611,60,106,149,31662,425539
300,594,3,4,50,2,5,6437,7772,35,89,162,31663,518849
300,594,3,4,50,2,5,10774,13324,60,117,162,31663,693544
400,792,4,6,50,2,5,6994,7845,35,95,149,31664,565632
400,792,4,6,50,2,5,11858,13449,60,114,149,31664,831980
200,396,2,2,50,2,5,2507,3025,35,90,149,31665,320480
200,396,2,2,50,2,5,4368,5186,60,115,149,31665,430221
300,594,3,4,50,2,5,3449,4071,35,93,152,31666,379771
300,594,3,4,50,2,5,5922,6979,60,118,152,31666,491637
400,792,4,6,50,2,5,5883,6879,35,102,154,31667,502425
400,792,4,6,50,2,5,10036,11792,60,128,154,31667,658451
200,396,2,2,50,2,5,2419,2800,35,96,156,31668,297280
200,396,2,2,50,2,5,3870,4801,60,122,156,31668,356384
300,594,3,4,50,2,5,1569,1836,35,75,135,31669,237505
300,594,3,4,50,2,5,2624,3147,60,100,135,31669,310154
400,792,4,6,50,2,5,4895,5944,35,83,149,31670,527776
400,792,4,6,50,2,5,8284,10190,60,111,149,31670,783200
200,396,2,2,50,2,5,2392,2979,35,77,140,31671,329291
200,396,2,2,50,2,5,3955,5107,60,103,140,31671,440890
300,594,3,4,50,2,5,3993,4747,35,91,156,31672,438706
300,594,3,4,50,2,5,6646,8138,60,115,156,31672,571369
400,792,4,6,50,2,5,6401,7879,35,103,167,31673,571273
400,792,4,6,50,2,5,10804,13507,60,126,167,31673,738675
200,396,2,2,50,2,5,2253,2763,35,89,155,31674,318048
200,396,2,2,50,2,5,3923,4736,60,113,155,31674,420597
300,594,3,4,50,2,5,3143,3495,35,83,150,31675,370691
300,594,3,4,50,2,5,5095,5991,60,107,150,31675,488356
400,792,4,6,50,2,5,5100,6204,35,88,144,31676,526149
400,792,4,6,50,2,5,9010,10636,60,110,144,31676,761808
200,396,2,2,50,2,5,2807,3293,35,83,139,31677,331448
200,396,2,2,50,2,5,4639,5645,60,106,139,31677,442721
300,594,3,4,50,2,5,3699,4327,35,95,152,31678,410963
300,594,3,4,50,2,5,6164,7418,60,119,152,31678,535657
400,792,4,6,50,2,5,6623,7802,35,98,162,31679,517492
400,792,4,6,50,2,5,11138,13374,60,124,162,31679,721658
200,396,2,2,50,2,5,1957,2415,35,75,151,31680,284352
200,396,2,2,50,2,5,3435,4139,60,103,151,31680,373786
300,594,3,4,50,2,5,3750,4349,35,87,136,31681,337017
300,594,3,4,50,2,5,6453,7456,60,109,136,31681,435949
400,792,4,6,50,2,5,8097,10066,35,88,164,31682,621544
400,792,4,6,50,2,5,14145,17256,60,118,164,31682,936245
200,396,2,2,50,2,5,3109,3604,35,86,139,31683,348929
200,396,2,2,50,2,5,5243,6178,60,108,139,31683,472834
300,594,3,4,50,2,5,3574,4090,35,89,155,31684,379328
300,594,3,4,50,2,5,5974,7011,60,113,155,31684,520981
400,792,4,6,50,2,5,4347,5018,35,96,148,31685,435335
400,792,4,6,50,2,5,7593,8603,60,122,148,31685,583421
200,396,2,2,50,2,5,2686,3193,35,89,154,31686,358631
200,396,2,2,50,2,5,4435,5474,60,117,154,31686,451829
300,594,3,4,50,2,5,4085,5085,35,80,136,31687,433927
300,594,3,4,50,2,5,6700,8717,60,102,136,31687,565715
400,792,4,6,50,2,5,6574,7851,35,95,159,31688,544234
400,792,4,6,50,2,5,11001,13459,60,120,159,31688,721437
200,396,2,2,50,2,5,3090,3618,35,72,140,31689,340994
200,396,2,2,50,2,5,5393,6202,60,98,140,31689,496895
300,594,3,4,50,2,5,2625,3088,35,80,156,31690,340696
300,594,3,4,50,2,5,4369,5293,60,109,156,31690,453647
400,792,4,6,50,2,5,7374,9384,35,85,157,31691,578755
400,792,4,6,50,2,5,13036,16086,60,116,157,31691,813508
200,396,2,2,50,2,5,2983,3555,35,91,157,31692,345503
200,396,2,2,50,2,5,5108,6094,60,117,157,31692,508676
300,594,3,4,50,2,5,3613,4033,35,78,140,31693,394402
300,594,3,4,50,2,5,5800,6914,60,105,140,31693,467407
400,792,4,6,50,2,5,3551,4024,35,91,155,31694,379989
400,792,4,6,50,2,5,5920,6898,60,119,155,31694,485510
200,396,2,2,50,2,5,3127,3797,35,83,145,31695,368913
200,396,2,2,50,2,5,5567,6509,60,115,145,31695,540811
300,594,3,4,50,2,5,2265,2596,35,96,163,31696,305740
300,594,3,4,50,2,5,3792,4451,60,127,163,31696,395193
400,792,4,6,50,2,5,4606,5254,35,86,146,31697,426265
400,792,4,6,50,2,5,7442,9007,60,112,146,31697,560675
200,396,2,2,50,2,5,2581,2995,35,90,138,31698,312128
200,396,2,2,50,2,5,4383,5134,60,113,138,31698,410964
300,594,3,4,50,2,5,4671,5316,35,84,148,31699,467750
300,594,3,4,50,2,5,7552,9113,60,112,148,31699,622207
400,792,4,6,50,2,5,6954,8573,35,87,145,31700,553354
400,792,4,6,50,2,5,12377,14696,60,112,145,31700,798357
200,396,2,2,50,2,5,3066,3664,35,88,146,31701,332491
200,396,2,2,50,2,5,5388,6281,60,115,146,31701,456732
300,594,3,4,50,2,5,2211,2567,35,78,142,31702,286709
300,594,3,4,50,2,5,3704,4401,60,101,142,31702,392323
400,792,4,6,50,2,5,5848,6795,35,85,140,31703,529929
400,792,4,6,50,2,5,9899,11648,60,106,140,31703,738184
200,396,2,2,50,2,5,2761,3138,35,87,152,31704,346152
200,396,2,2,50,2,5,4602,5379,60,116,152,31704,448162
300,594,3,4,50,2,5,3048,3604,35,80,137,31705,345500
300,594,3,4,50,2,5,5172,6179,60,108,137,31705,449739
400,792,4,6,50,2,5,4364,5025,35,84,137,31706,376452
400,792,4,6,50,2,5,7204,8615,60,105,137,31706,537910
200,396,2,2,50,2,5,2688,3172,35,87,150,31707,302317
200,396,2,2,50,2,5,4607,5437,60,116,150,31707,399432
300,594,3,4,50,2,5,3667,4662,35,103,164,31708,397418
300,594,3,4,50,2,5,6424,7993,60,130,164,31708,535212
400,792,4,6,50,2,5,5004,5810,35,84,150,31709,385692
400,792,4,6,50,2,5,8483,9960,60,109,150,31709,488483
200,396,2,2,50,2,5,2528,2965,35,87,156,31710,310115
200,396,2,2,50,2,5,4315,5083,60,113,156,31710,423729
300,594,3,4,50,2,5,4823,5517,35,84,149,31711,491076
300,594,3,4,50,2,5,7780,9458,60,111,149,31711,646668
400,792,4,6,50,2,5,5901,6802,35,100,155,31712,520579
400,792,4,6,50,2,5,9713,11661,60,124,155,31712,671327
200,396,2,2,50,2,5,1984,2224,35,74,132,31713,274358
